0.79573,0.34277,0.047271,0.22895,0.13304,0.045548,0.99293,0.17519,6.0029,11.777,0.7117,12.825,0.59081,0.66116,2.2511,0.074933,2.1708,0.1601,0.80428,1.0577,0.96921,0.18168,8.2584,6.664,7.4124,0.45133,2.9991e-17,3.0488,2.8821,0.54845,0.16031,4.9206,1.5768,3.0607,0.001461,1.2916,0.88961,0.3939,0.44504,0.42268,0.2909,4.9827,0.62272,0.11416,0.23202,0.46317,1.9378,2.7107,3.2182
1.9661,0.12754,0.081543,0.14293,0.078239,0.12844,0.96455,0.25892,4.6545,19.121,0.70345,7.9034,0.26317,1.2055,2.5683,0.047111,2.006,0.36302,0.90043,3.6831,0.75028,0.48715,4.8352,5.945,3.6881,0.91567,2.3643e-18,4.1065,2.7305,1.2618,0.073273,3.2794,1.3488,2.5833,0.0088949,3.7505,2.1243,0.60678,1.5411,0.30988,1.0299,3.0051,0.91715,0.23233,0.35506,0.25356,1.0984,2.4131,3.1816
3.7505,0.041211,0.060519,0.12886,0.039253,0.32286,1.3688,0.20786,5.9622,31.048,0.52087,4.925,0.10788,2.3034,0.89245,0.019991,1.0776,1.2405,1.1391,4.1691,0.58266,0.92167,2.1696,1.9113,1.7943,0.57781,2.1574e-22,3.5479,1.9323,1.8493,0.041894,1.5804,0.49232,0.85549,0.0050798,6.447,3.0257,1.4228,1.7674,1.1444,1.3445,1.4992,1.4321,0.16955,0.24665,0.12729,0.48381,1.6202,1.6816
5.4926,0.054474,0.28226,0.16789,0.05056,0.71575,1.805,1.1579,7.4802,26.438,0.40047,3.0193,0.15708,3.7182,0.66722,0.053149,1.2663,2.5759,1.2557,5.2695,0.92571,1.458,0.35366,0.77827,0.65536,0.67624,4.3127e-24,2.6716,1.1522,2.5238,0.15649,0.57859,0.34941,0.56974,0.012604,6.5756,2.7821,3.0124,2.2366,3.7089,1.4862,0.33919,2.1602,0.5454,0.18584,0.17902,0.071163,0.96133,0.86693
7.0218,0.040221,0.40856,0.40255,0.062449,0.93828,3.8398,0.79841,10.468,20.075,0.3868,2.5906,0.10833,5.4789,0.66102,0.11554,1.6695,4.5215,1.4037,2.0467,1.3796,1.7896,0.038355,0.53177,0.22586,0.73046,8.9359e-29,1.6199,0.47306,1.8486,0.4572,0.3884,0.6681,1.0254,0.0031281,3.8776,1.5717,3.6274,0.97806,8.7528,0.58496,0.087119,3.978,0.6075,0.054755,0.43541,0.0072214,0.84975,0.37177
10.68,0.12382,1.119,0.8176,0.22243,0.78073,7.8948,1.9728,10.671,9.4975,0.53082,2.7353,0.16737,4.9032,0.90846,0.19563,2.4894,4.6546,1.1178,0.92035,1.3347,1.4709,0.0031742,0.41752,0.044089,1.5893,3.6239e-31,1.1434,0.16124,1.3701,2.2855,0.37893,1.0581,1.5532,0.0056069,1.8267,1.5301,2.8318,0.60364,9.5147,0.31353,0.0097119,4.967,1.5793,0.051661,0.65703,0.00021619,0.74744,0.14858
12.536,0.47974,1.6099,1.3574,0.37549,0.67523,15.985,2.125,11.109,5.5376,0.3871,3.1561,0.21984,3.5453,0.92152,0.30053,2.8024,4.8842,1.0003,0.49424,1.004,1.1719,0.00010053,0.24483,0.018337,1.2536,1.6098e-36,0.79754,0.07201,1.4097,1.6378,0.26245,1.0642,1.4556,0.00057071,1.174,2.501,2.0316,0.35871,6.9418,0.22699,0.00090616,4.8915,0.6759,0.047253,0.73226,4.7168e-06,0.4674,0.055975
18.42,1.1957,2.8729,1.0804,0.78775,1.3057,25.419,2.889,6.5748,2.3741,0.28001,2.4131,0.34659,2.2455,0.64949,0.82165,2.721,6.1767,1.01,0.3196,0.43445,0.96353,5.6455e-06,0.060728,0.018238,1.1328,1.2412e-39,0.41052,0.032363,2.3066,2.0849,0.08656,0.43113,0.60214,0.00079852,0.72474,2.8715,1.532,0.22003,2.2389,0.36164,2.2888e-05,2.6982,0.39028,0.044615,0.31196,2.6865e-08,0.1315,0.0068999
19.336,1.9841,3.4178,0.85084,0.67315,2.1902,38.7,3.3735,4.0483,1.2848,0.09853,2.1493,0.28471,1.4314,0.3518,0.88117,1.0495,5.0492,1.3014,0.24981,0.11426,0.60144,4.3974e-08,0.0090298,0.0047908,0.25552,1.2031e-45,0.23356,0.0090176,3.0814,0.3337,0.016892,0.13804,0.22467,0.00022426,0.50491,1.7872,1.4261,0.17704,0.60439,0.28577,4.8751e-07,1.1832,0.10908,0.062729,0.11013,1.2797e-10,0.020225,0.00071271
25.394,1.4355,5.3249,0.65362,0.80024,2.7991,43.354,2.2587,1.5635,0.6313,0.042305,1.0284,0.24265,1.0583,0.14447,0.74643,0.45667,4.1841,0.84415,0.22068,0.017219,0.49755,7.7125e-10,0.00063982,0.0014175,0.13137,2.2461e-49,0.11541,0.0014172,2.6322,0.12238,0.0016369,0.015939,0.068142,0.00054292,0.25345,0.71401,1.1717,0.2333,0.09581,0.20354,3.0121e-09,0.43886,0.046582,0.038793,0.013075,1.7651e-13,0.0015204,3.8648e-05
0.43617,0.14505,0.19362,0.28596,1.176,0.077477,0.12625,0.0053826,6.1886,2.1601,51.819,1.8521,0.0097487,1.6204,2.0661,0.076392,5.149,0.13287,1.412,0.37129,4.3416,0.01516,0.016222,0.39519,2.7591,0.30584,6.8312e-08,0.49682,1.3579,0.16068,0.0093622,2.2409,5.0752,1.8578,0.0058507,0.2709,0.68988,0.046678,0.31613,0.31351,0.035204,0.3046,0.28239,2.381e-09,0.0014633,0.17737,6.841e-07,2.4045,0.81659
1.1427,0.32275,0.39261,0.64027,2.165,0.12552,0.37753,0.020404,5.37,3.0971,34.134,2.8208,0.054046,1.7068,4.0561,0.14734,9.4637,0.27185,1.407,0.51721,4.7895,0.031595,0.022161,0.6343,2.9281,0.63382,4.9285e-06,1.0035,1.992,0.23255,0.032595,2.8858,6.8065,3.4886,0.0077293,0.17759,0.56335,0.092526,0.39075,0.40231,0.07711,0.19012,0.48935,6.8992e-08,0.0019598,0.42627,1.9991e-05,2.3244,1.1428
0.84762,0.041174,0.055632,0.84392,0.26827,0.018652,0.48241,0.053779,9.0834,3.1831,31.374,3.529,0.20878,1.3979,4.245,0.050117,8.3139,0.079893,1.4636,0.35483,8.82,0.006178,0.012608,0.92011,1.9683,0.97628,9.71e-07,1.4109,1.5437,0.18659,0.048953,2.6281,5.6614,3.6102,0.0041404,0.1256,0.36616,0.034796,0.2311,1.0309,0.025059,0.091098,0.89638,3.6065e-06,0.0011983,0.80164,0.0008741,1.6968,1.0064
1.06,0.069602,0.056579,4.7105,0.21317,0.015741,0.79551,0.080364,9.1609,3.4535,20.42,5.2871,0.47601,1.1242,5.0425,0.11892,8.8646,0.078167,1.2524,0.23137,11.789,0.0043435,0.02642,1.6708,1.7042,1.014,2.0572e-05,1.9789,1.8598,0.18604,0.17136,2.1088,5.1902,3.5789,0.0016063,0.12023,0.23425,0.047655,0.13213,0.91684,0.021593,0.062531,0.53744,4.0658e-05,0.0024219,1.7067,0.0082752,1.2324,1.1816
1.1477,0.025953,0.074289,4.6842,0.19591,0.016953,1.0057,0.22771,18.18,4.2415,13.231,6.5748,0.68575,1.7707,3.4437,0.21111,4.7952,0.28763,0.73918,0.23241,16.589,0.0063733,0.037141,1.5837,1.0008,1.3206,1.0485e-06,2.8503,1.6193,0.15966,0.53025,0.8903,2.3524,2.4967,0.0002226,0.26941,0.39811,0.10587,0.16583,1.404,0.021821,0.060372,0.85327,0.00078381,0.024304,1.4443,0.093667,0.59313,1.3567
1.5074,0.13213,0.29052,13.83,0.55712,0.085722,1.3478,0.22221,22.645,4.442,6.263,5.02,0.43785,2.8682,2.3464,0.29328,3.6861,0.69597,0.62639,0.3122,10.041,0.039824,0.25357,1.3999,1.0508,1.4134,5.0244e-06,2.9717,1.5464,0.19779,2.116,0.70001,1.3036,1.9049,2.1029e-05,0.45524,0.64928,0.24706,0.24975,1.1662,0.06149,0.055868,1.5503,0.0038464,0.11299,1.3567,0.30333,0.39384,0.84675
2.157,0.18727,0.59504,2.706,0.77767,0.17365,1.6623,0.35485,33.034,6.3687,2.69,4.5357,0.30046,4.0794,1.7818,0.20168,2.8338,1.4068,1.07,0.35303,4.5177,0.12231,0.26667,1.5955,1.4795,1.8484,3.8952e-08,3.3231,1.6523,0.36332,3.4973,1.0018,0.73842,1.6723,2.7425e-06,0.91548,1.2001,0.41587,0.31018,1.8012,0.15846,0.048475,2.7448,0.02193,0.21932,1.5343,0.46899,0.41001,0.40367
1.8309,0.35113,0.84192,3.4757,0.6399,0.25355,2.23,0.16751,25.453,5.2855,1.8012,6.8051,0.54845,3.1731,2.3094,0.50887,2.6245,1.1589,0.9957,0.47817,2.7316,0.21332,0.58515,3.6646,3.2453,2.3374,3.895e-08,2.8147,1.6341,0.44396,5.3251,1.5552,0.78432,1.4856,0.00012851,0.51456,0.64299,0.4564,0.2042,1.6609,0.36462,0.085254,2.167,0.034852,0.324,4.3584,0.66075,0.4682,0.30432
1.2,0.40821,0.52374,0.6425,0.28546,0.15857,2.0299,0.1437,20.371,6.1712,1.5259,11.458,0.89711,2.0239,3.1636,0.48114,2.7416,0.74712,1.2585,0.43013,2.1631,0.24861,1.1742,6.295,6.2508,1.388,8.0295e-11,2.5474,1.9086,0.5334,3.1061,2.0582,1.2409,2.2048,0.00027701,0.48894,0.54417,0.43053,0.135,1.7503,0.3357,0.62827,1.4861,0.077732,0.18858,3.6092,0.52129,1.0608,0.96333
0.86924,0.31891,0.33527,0.61703,0.11054,0.089956,1.7842,0.16295,11.877,5.762,1.6151,11.072,0.87249,1.2716,6.9936,0.80367,3.9757,0.21782,0.86493,0.87688,2.394,0.19999,1.7336,8.851,5.6257,1.2411,1.7666e-11,3.2072,3.5652,0.49482,1.933,2.4048,2.1412,3.4544,0.0037285,0.43375,0.54642,0.3248,0.27179,0.87588,0.33981,1.0366,0.89287,0.092975,0.20034,3.2885,0.51416,1.5425,1.8988
0.85525,0.28123,0.15081,0.24232,0.081463,0.062967,1.0331,0.26743,6.6312,9.0729,1.1891,10.951,0.58478,0.89766,5.5565,0.2728,3.5537,0.11548,0.78899,1.8665,1.3813,0.2169,4.1939,9.5521,5.5446,1.0847,9.9319e-15,3.9206,3.0645,0.66951,0.46625,3.5256,2.207,4.0404,0.0076113,1.1711,1.0436,0.36489,0.75783,0.42966,0.42964,2.6029,0.77508,0.17178,0.23179,0.9916,0.99599,2.3812,3.3222
1.898,0.08532,0.26928,0.18351,0.050903,0.15588,0.75292,0.64967,4.4936,10.97,1.1427,6.0495,0.78886,1.628,5.7901,0.173,3.1312,0.20899,1.2868,7.159,0.91672,0.65613,2.0017,7.084,2.29,2.7116,6.1444e-16,5.6076,2.8522,1.8161,0.21822,2.1697,1.9363,3.2038,0.036908,2.8533,2.7311,0.62734,3.0684,0.27184,1.4133,1.2849,0.81162,0.67845,0.44846,0.38983,0.43736,1.8922,2.7242
3.6576,0.053319,0.26597,0.13484,0.043937,0.3582,1.0192,1.0887,4.8882,21.697,0.55628,4.257,0.32522,2.148,1.8019,0.026398,1.4124,0.88461,1.1951,8.7228,0.59015,1.1032,1.3416,2.8311,1.3068,1.4072,8.3445e-20,4.1494,1.9909,2.6603,0.056999,1.2714,0.70446,1.2633,0.029516,6.2121,3.5999,1.5272,3.6221,0.82927,2.1275,0.90269,1.0762,0.68263,0.43816,0.12348,0.28294,1.4115,1.921
6.1225,0.19234,1.0281,0.29364,0.16072,1.0604,1.641,7.3774,4.8944,14.861,0.36203,2.2581,0.93956,2.9825,0.89128,0.04645,1.023,1.4735,1.3172,10.825,0.62296,1.6249,0.26154,0.76913,0.35066,1.6278,1.281e-21,2.947,1.2097,3.3256,0.34173,0.39147,0.32039,0.54456,0.073999,5.4284,3.8231,2.7666,4.4689,2.095,2.1998,0.15937,1.3218,1.629,0.42073,0.10704,0.031881,0.61266,0.77473
8.5422,0.17005,0.98418,0.38385,0.19699,1.1966,3.6311,4.9865,8.3234,14.722,0.43854,2.2421,0.31001,4.6705,0.68057,0.13727,1.6637,3.4871,1.221,3.6142,1.1897,1.6433,0.04758,0.42517,0.15473,1.3957,3.672e-26,1.625,0.50216,2.1877,1.4515,0.36541,0.62007,0.95633,0.030229,3.8979,1.8272,3.7242,1.6211,6.9594,0.91254,0.054283,3.3142,1.9515,0.12107,0.35948,0.0044661,0.71388,0.34225
15.345,0.27213,1.6912,0.64557,0.50464,1.1804,5.8235,8.1538,6.9486,5.0017,0.77337,1.884,0.46829,4.2231,0.85651,0.6757,2.7144,3.9145,0.96408,1.2668,1.0374,1.2357,0.0070388,0.2333,0.048227,3.2032,9.8032e-29,1.0254,0.14295,1.4009,6.4642,0.25384,0.63898,0.96147,0.044281,1.438,1.4732,2.3307,0.63199,5.4781,0.98991,0.0039701,3.3221,3.3581,0.057054,0.37357,8.7962e-05,0.46355,0.075822
17.191,0.3951,2.0235,0.91069,0.63913,0.73514,12.645,2.5598,7.9773,3.6928,0.6566,2.3252,0.31851,3.5381,0.94171,0.72828,3.7122,5.9755,0.82177,0.45592,0.90596,1.1345,0.00030373,0.17605,0.038362,2.5605,5.3375e-34,0.76152,0.070249,1.4303,5.5793,0.21263,0.71193,1.0223,0.0057967,0.88924,2.343,1.6967,0.33839,4.8701,0.58394,0.00045185,3.9225,1.6137,0.038928,0.45545,2.3514e-06,0.36502,0.030046
25.625,0.85973,3.4533,0.80847,1.2654,1.3683,19.602,2.1705,3.9503,1.7283,0.47072,1.2872,0.40818,2.7163,0.5452,1.6897,3.1694,7.2028,0.68423,0.31047,0.43164,1.1968,1.4172e-05,0.030962,0.03064,2.1517,2.7064e-37,0.39501,0.033807,1.9331,5.1628,0.04944,0.18442,0.28225,0.0056822,0.51627,2.1141,1.3183,0.23517,1.0741,0.95259,7.5021e-06,1.7372,0.60048,0.039582,0.12854,8.8047e-09,0.075781,0.0039639
26.062,1.3745,4.9766,0.82571,1.0683,2.1937,33.69,2.4047,2.5212,1.0582,0.1228,1.2095,0.31932,1.5847,0.26251,1.1277,1.4467,5.736,0.80065,0.22704,0.10823,0.92482,1.4751e-07,0.0062343,0.0080604,0.57648,3.4792e-43,0.17107,0.0087397,2.5818,1.0702,0.011709,0.068867,0.13432,0.001991,0.38362,1.5926,1.2856,0.22385,0.33542,0.36219,2.1191e-07,0.92087,0.103,0.040679,0.052633,5.5629e-11,0.014909,0.00053927
33.594,1.0312,7.0879,0.64754,1.2079,2.5547,35.99,1.4826,0.81237,0.60175,0.039397,0.43901,0.20177,1.2511,0.076466,0.95941,0.63823,4.4196,0.3953,0.16791,0.020641,0.79474,3.5284e-09,0.00031665,0.0017091,0.35005,4.4679e-47,0.062136,0.0014945,1.8524,0.29237,0.00099471,0.0056064,0.052854,0.0032807,0.21989,0.62864,1.1062,0.25597,0.044658,0.29786,9.0043e-10,0.31839,0.019375,0.0659,0.0045533,5.2768e-14,0.0014816,0.00033599
2.1163,1.8233,1.8915,1.4709,11.586,0.57914,0.24429,0.0097831,3.2722,2.5072,30.793,2.3194,0.010463,2.1677,2.8329,0.635,7.4469,0.93717,0.96464,0.51028,2.9336,0.15626,0.023583,0.47436,3.2854,0.3456,1.4371e-05,0.62578,1.8985,0.24249,0.020479,2.1344,5.3944,2.4795,0.0082878,0.17915,0.69059,0.32881,0.41879,0.21638,0.20064,0.28165,0.19675,8.0769e-10,0.0021149,0.22673,4.6863e-07,2.0548,1.0631
3.3933,2.6749,2.3567,1.8171,13.301,0.60921,0.48496,0.019365,3.0658,2.7388,18.752,2.5043,0.034845,1.798,4.2716,0.72749,10.655,1.2486,1.2408,0.4096,2.8562,0.21473,0.026573,0.54273,2.1352,0.39373,0.00056337,0.93575,1.8847,0.21066,0.057913,2.5884,6.8509,3.477,0.0059469,0.1948,0.36507,0.37603,0.29604,0.2829,0.38161,0.1276,0.29269,1.8889e-08,0.0025073,0.49771,1.5634e-05,1.9106,0.98703
1.6653,0.46059,0.43833,2.3949,2.0851,0.11284,0.67939,0.034598,5.0793,3.4348,22.451,3.6507,0.16167,1.3003,5.6924,0.16599,12.622,0.31832,1.6004,0.35904,5.8387,0.034824,0.025293,1.0584,2.0905,0.7175,0.00015382,1.4359,2.1679,0.20282,0.10681,3.0847,7.8846,4.4071,0.0044166,0.17374,0.33026,0.10349,0.2327,0.40595,0.11002,0.106,0.47272,1.0964e-06,0.0016218,1.1415,0.00033679,2.0271,1.1283
1.7247,0.82892,0.38017,16.659,1.2633,0.082461,0.98635,0.031468,5.0596,2.8605,15.542,4.262,0.26121,0.89525,4.8923,0.15223,10.203,0.22925,1.2948,0.18338,7.055,0.025003,0.1529,1.4747,1.5015,0.57322,0.0023924,1.3959,2.2351,0.15689,0.2463,2.3525,5.9985,3.5435,0.0012597,0.15012,0.16743,0.081723,0.09342,0.31801,0.083272,0.064538,0.31423,1.9174e-05,0.0055361,2.005,0.0059705,1.3183,0.88512
0.98254,0.19044,0.08614,24.321,0.19692,0.031033,1.0366,0.072396,9.8407,2.8668,11.959,5.2027,0.50402,1.1879,3.4136,0.21855,5.5352,0.13099,0.70039,0.18339,11.263,0.0086365,0.22108,1.811,1.3924,0.80426,0.00018783,1.9027,1.7805,0.14695,0.54836,1.1508,2.8835,2.34,0.00026914,0.12204,0.18161,0.072488,0.1076,0.5846,0.01582,0.0429,0.41903,0.00032843,0.017685,1.882,0.065207,0.62104,0.95367
0.92713,0.35739,0.1912,57.185,0.26309,0.10845,0.9579,0.039477,7.6975,1.7061,3.8549,3.1578,0.19473,1.1654,1.0868,0.21044,1.8961,0.26044,0.26811,0.33149,4.4761,0.073292,0.79755,0.89342,1.467,1.1493,0.00050248,1.1189,1.1876,0.11539,1.2444,0.63394,0.74617,0.87104,7.1055e-05,0.09853,0.13891,0.10813,0.097066,0.37878,0.039818,0.015972,0.50027,0.0016307,0.0674,1.0853,0.36462,0.16351,0.30576
1.6704,0.34965,0.65088,22.219,0.71668,0.22328,1.7715,0.13361,20.495,3.782,2.4195,4.5653,0.29058,3.0098,1.5733,0.37905,2.5217,0.93157,0.59994,0.54652,3.7176,0.14738,0.73671,1.5925,1.9456,2.4073,8.324e-06,2.4764,1.5106,0.28002,4.5052,1.1756,0.61422,1.1868,0.00013481,0.35325,0.49683,0.36035,0.2249,1.0286,0.20078,0.02496,1.7807,0.0094887,0.27205,2.736,0.85715,0.24226,0.2671
1.8139,0.43867,0.71323,17.908,0.47979,0.32632,2.7874,0.045776,14.974,3.5794,1.4988,6.8933,0.61642,2.1375,3.0005,0.92024,2.0819,0.7593,0.63308,0.72161,2.7594,0.3395,1.0581,2.4644,2.9395,3.1408,4.7539e-06,1.8826,3.2696,0.39858,4.7835,1.9716,0.56469,1.0866,0.0041879,0.20472,0.21938,0.30268,0.12651,0.72558,0.43634,0.025733,1.1553,0.021336,0.43552,5.5329,1.4092,0.20982,0.20349
1.3973,0.31285,0.65106,3.0271,0.28081,0.19339,2.6898,0.074963,16.627,4.4949,1.7585,8.7944,0.90654,1.8958,5.6042,1.1917,3.1891,0.52296,0.83801,0.64006,3.246,0.25332,0.78063,5.6427,4.1993,2.0778,1.3973e-08,2.5391,3.6821,0.44772,4.2957,1.8397,1.3202,2.0635,0.0025719,0.26805,0.3286,0.32089,0.13306,1.0432,0.50587,0.21067,1.163,0.049276,0.37557,6.1627,0.65952,0.65289,0.64588
1.3027,0.15698,0.41384,1.9001,0.11885,0.28558,2.2173,0.10672,10.81,4.197,1.8638,7.7502,1.3057,1.8957,10.139,1.5385,4.3033,0.15358,2.0567,1.2561,3.16,0.26281,0.75753,5.9638,3.4442,1.9552,2.0177e-09,3.7266,5.9701,0.64094,2.3826,1.7231,2.1545,2.8935,0.021314,0.31173,0.56735,0.23972,0.44035,0.57132,0.38232,0.27865,0.86743,0.25154,0.80239,4.192,0.37759,0.92762,0.96158
1.1225,0.12703,0.30329,0.40637,0.070341,0.12409,1.1877,0.30621,7.1474,5.6491,1.7759,7.3816,1.2073,1.7511,10.005,0.75048,4.7182,0.069364,1.7066,3.0418,1.9306,0.29613,1.2822,8.4722,3.1472,2.6057,1.6935e-12,5.3745,4.345,0.93393,0.96787,2.1182,2.7714,3.965,0.024172,0.81387,1.3254,0.32341,1.3404,0.41036,0.52122,0.82355,0.88228,0.40737,0.38803,1.5861,0.29821,1.6949,2.0989
2.4051,0.041996,0.57366,0.52997,0.069529,0.2874,0.62723,1.5528,4.5869,4.3339,1.3766,3.7703,4.3979,3.0581,7.2528,0.34525,3.1923,0.097955,3.7915,8.8534,1.1098,0.71606,0.50664,4.5259,1.1079,5.2686,6.8885e-14,7.2788,3.4251,2.2912,0.5,1.1542,1.9494,2.5844,0.080758,1.2834,3.0199,0.63375,4.1768,0.30737,1.2148,0.33035,0.66857,1.3138,0.63281,0.40856,0.083249,1.0773,1.206
3.9234,0.09012,0.78344,0.40315,0.074661,0.52519,0.74286,4.5151,3.5013,8.6505,0.68198,2.8196,2.6293,2.4994,2.9532,0.055705,1.5093,0.397,1.9168,14.43,0.44136,1.3626,0.52904,2.4911,0.59444,3.6568,1.5155e-17,5.4481,2.0368,3.405,0.14655,0.71234,0.83192,1.3054,0.097269,3.5947,4.6836,1.2988,6.1375,0.39137,2.4458,0.29389,0.57427,1.6077,0.64756,0.09378,0.078189,0.79918,1.1928
9.2012,0.39247,2.1647,1.0886,0.27171,1.7614,1.8077,21.082,2.0669,3.4922,0.32723,1.263,5.3282,2.504,0.85884,0.071959,0.52454,0.43529,2.0989,11.729,0.20321,1.6097,0.15714,0.37439,0.086296,2.6568,1.2999e-19,2.7973,1.0048,3.0196,0.42605,0.12846,0.16904,0.31124,0.18161,2.0462,3.9086,1.7574,4.8213,0.4766,1.7219,0.031931,0.54124,2.1607,0.45253,0.027787,0.0049059,0.1747,0.27896
12.152,0.49746,2.2585,0.69821,0.47461,2.1264,3.1785,21.685,3.7459,5.1624,0.45327,1.2862,1.6149,3.082,0.55234,0.3441,1.106,1.554,1.4035,5.3943,0.57193,1.5316,0.058842,0.17544,0.056861,2.5426,6.404e-24,1.3511,0.41107,2.154,2.7163,0.1553,0.26241,0.42005,0.14284,2.3275,2.2312,2.6692,2.1302,2.5141,1.3215,0.014942,1.562,3.139,0.18583,0.14022,0.0011729,0.27719,0.16648
20.962,0.47217,2.2166,1.0198,0.92211,2.0773,3.6387,20.403,3.1303,1.5507,0.69099,0.86771,1.2722,3.7236,0.62322,1.573,1.828,1.9918,1.1653,1.4811,0.64679,1.0729,0.007272,0.049299,0.034845,4.3218,9.0831e-27,0.83973,0.082144,1.2644,7.3029,0.065309,0.15293,0.23805,0.12591,0.92015,1.1562,1.5539,0.4818,1.2044,2.4514,0.00057173,1.1214,2.971,0.055967,0.10489,1.2258e-05,0.14418,0.021118
